challenge	difficulty	qubits	method	method_family	source_sessions	run_id	rank_type	rank	bitstring_qiskit	score_type	score	count	support	fraction	selected	review	validation	status	source_path	notes
48_31	moderate	48	algebraic_simplify_cxswap	heuristic	algebraic_simplify	static_summary	static_heuristic	1	010110010001010001001000000010000000000001000000						0		heuristic_only	heuristic	agent_work/algebraic_simplify/summary.csv	exact_available_match=
48_32	moderate	48	algebraic_simplify_cxswap	heuristic	algebraic_simplify	static_summary	static_heuristic	1	010000000000000000000001000000000101011000000000						0		heuristic_only	heuristic	agent_work/algebraic_simplify/summary.csv	exact_available_match=
48_36	hard	48	algebraic_simplify_cxswap	heuristic	algebraic_simplify	static_summary	static_heuristic	1	000000011000000000000000000000001000001000110000						0		heuristic_only	heuristic	agent_work/algebraic_simplify/summary.csv	exact_available_match=
48_37	hard	48	algebraic_simplify_cxswap	heuristic	algebraic_simplify	static_summary	static_heuristic	1	111000011000011001010111100111011100010101111001						0		heuristic_only	heuristic	agent_work/algebraic_simplify/summary.csv	exact_available_match=
48_42	very_hard	48	algebraic_simplify_cxswap	heuristic	algebraic_simplify	static_summary	static_heuristic	1	010101011000110000011100000100011010000110000000						0		heuristic_only	heuristic	agent_work/algebraic_simplify/summary.csv	exact_available_match=
48_8	very easy	48	algebraic_simplify_cxswap	heuristic	algebraic_simplify	static_summary	static_heuristic	1	000010100101110000001000001100100000000010010000						0		heuristic_only	heuristic	agent_work/algebraic_simplify/summary.csv	exact_available_match=
56_22	easy	56	algebraic_simplify_cxswap	heuristic	algebraic_simplify	static_summary	static_heuristic	1	00000000101100010011000000000100111100010010100100100001						0		heuristic_only	heuristic	agent_work/algebraic_simplify/summary.csv	exact_available_match=
56_23	easy	56	algebraic_simplify_cxswap	heuristic	algebraic_simplify	static_summary	static_heuristic	1	00000000000000001000000001000000000000001000000000000100						0		heuristic_only	heuristic	agent_work/algebraic_simplify/summary.csv	exact_available_match=
56_24	easy	56	algebraic_simplify_cxswap	heuristic	algebraic_simplify	static_summary	static_heuristic	1	01000000000000000001100001000000101000000011000001000000						0		heuristic_only	heuristic	agent_work/algebraic_simplify/summary.csv	exact_available_match=
56_33	moderate	56	algebraic_simplify_cxswap	heuristic	algebraic_simplify	static_summary	static_heuristic	1	00100000000000000000001001000010010000001101101101011000						0		heuristic_only	heuristic	agent_work/algebraic_simplify/summary.csv	exact_available_match=
56_38	hard	56	algebraic_simplify_cxswap	heuristic	algebraic_simplify	static_summary	static_heuristic	1	01110111000010010011000100100100000001000111110000000000						0		heuristic_only	heuristic	agent_work/algebraic_simplify/summary.csv	exact_available_match=
56_39	hard	56	algebraic_simplify_cxswap	heuristic	algebraic_simplify	static_summary	static_heuristic	1	00010000101011000000001000100000000101000000000010000100						0		heuristic_only	heuristic	agent_work/algebraic_simplify/summary.csv	exact_available_match=
56_43	very_hard	56	algebraic_simplify_cxswap	heuristic	algebraic_simplify	static_summary	static_heuristic	1	00000101101000011010100001000100000000000000000000000000						0		heuristic_only	heuristic	agent_work/algebraic_simplify/summary.csv	exact_available_match=
56_9	very easy	56	algebraic_simplify_cxswap	heuristic	algebraic_simplify	static_summary	static_heuristic	1	00010100100100101110100010010010011101110100011111010110						0		heuristic_only	heuristic	agent_work/algebraic_simplify/summary.csv	exact_available_match=
64_10	very easy	64	algebraic_simplify_cxswap	heuristic	algebraic_simplify	static_summary	static_heuristic	1	0010010110110000100000101000000100000000000000110100010100101000						0		heuristic_only	heuristic	agent_work/algebraic_simplify/summary.csv	exact_available_match=
64_25	easy	64	algebraic_simplify_cxswap	heuristic	algebraic_simplify	static_summary	static_heuristic	1	0000100000000000000000000000000000000000000001000000001000001000						0		heuristic_only	heuristic	agent_work/algebraic_simplify/summary.csv	exact_available_match=
64_26	easy	64	algebraic_simplify_cxswap	heuristic	algebraic_simplify	static_summary	static_heuristic	1	0000000000001000000001000001000000000000000000000101010000000100						0		heuristic_only	heuristic	agent_work/algebraic_simplify/summary.csv	exact_available_match=
64_34	moderate	64	algebraic_simplify_cxswap	heuristic	algebraic_simplify	static_summary	static_heuristic	1	0000000010000001000100000000001000000000000000000100000000001000						0		heuristic_only	heuristic	agent_work/algebraic_simplify/summary.csv	exact_available_match=
64_40	hard	64	algebraic_simplify_cxswap	heuristic	algebraic_simplify	static_summary	static_heuristic	1	0000000110000000000000000000010010000000000000000100000100000001						0		heuristic_only	heuristic	agent_work/algebraic_simplify/summary.csv	exact_available_match=
64_41	hard	64	algebraic_simplify_cxswap	heuristic	algebraic_simplify	static_summary	static_heuristic	1	0010000000100000000000000000000000000000000010000000000000000000						0		heuristic_only	heuristic	agent_work/algebraic_simplify/summary.csv	exact_available_match=
64_44	very_hard	64	algebraic_simplify_cxswap	heuristic	algebraic_simplify	static_summary	static_heuristic	1	1001100000011100000010001000000000100000000000000000000000000000						0		heuristic_only	heuristic	agent_work/algebraic_simplify/summary.csv	exact_available_match=
72_45	very_hard	72	algebraic_simplify_cxswap	heuristic	algebraic_simplify	static_summary	static_heuristic	1	011011001100100110110111011111011100100000100000000000000000000000000000						0		heuristic_only	heuristic	agent_work/algebraic_simplify/summary.csv	exact_available_match=
80_46	very_hard	80	algebraic_simplify_cxswap	heuristic	algebraic_simplify	static_summary	static_heuristic	1	00101101010101010111001111001111011010111111011100100000111000000101010010000000						0		heuristic_only	heuristic	agent_work/algebraic_simplify/summary.csv	exact_available_match=
88_47	very_hard	88	algebraic_simplify_cxswap	heuristic	algebraic_simplify	static_summary	static_heuristic	1	0110100100011101111001011101010101010101010011011111000000101010000000000000000000000000						0		heuristic_only	heuristic	agent_work/algebraic_simplify/summary.csv	exact_available_match=
8_1	very easy	8	algebraic_simplify_cxswap	heuristic	algebraic_simplify	static_summary	static_heuristic	1	00000011						0		heuristic_only	heuristic	agent_work/algebraic_simplify/summary.csv	exact_available_match=False
8_11	easy	8	algebraic_simplify_cxswap	heuristic	algebraic_simplify	static_summary	static_heuristic	1	11000100						0		heuristic_only	heuristic	agent_work/algebraic_simplify/summary.csv	exact_available_match=False
8_27	moderate	8	algebraic_simplify_cxswap	heuristic	algebraic_simplify	static_summary	static_heuristic	1	00011000						0		heuristic_only	heuristic	agent_work/algebraic_simplify/summary.csv	exact_available_match=False
96_48	very_hard	96	algebraic_simplify_cxswap	heuristic	algebraic_simplify	static_summary	static_heuristic	1	010110010110101100011100100011101000010110111011101100001010011110101110011010000000100000000000						0		heuristic_only	heuristic	agent_work/algebraic_simplify/summary.csv	exact_available_match=
