challenge	difficulty	qubits	method	method_family	source_sessions	run_id	rank_type	rank	bitstring_qiskit	score_type	score	count	support	fraction	selected	review	validation	status	source_path	notes
48_19	easy	48	algebraic_simplify_swaponly	heuristic	algebraic_simplify	static_summary	static_heuristic	1	000000100100000000001000000000000000010001010001						0		heuristic_only	heuristic	agent_work/algebraic_simplify/summary.csv	exact_available_match=
48_20	easy	48	algebraic_simplify_swaponly	heuristic	algebraic_simplify	static_summary	static_heuristic	1	000000000001000000110000000000000000010000000001						0		heuristic_only	heuristic	agent_work/algebraic_simplify/summary.csv	exact_available_match=
48_21	easy	48	algebraic_simplify_swaponly	heuristic	algebraic_simplify	static_summary	static_heuristic	1	000000001000000010000000000010010000100000000100						0		heuristic_only	heuristic	agent_work/algebraic_simplify/summary.csv	exact_available_match=
48_31	moderate	48	algebraic_simplify_swaponly	heuristic	algebraic_simplify	static_summary	static_heuristic	1	000110010001010001001000000000001000000001000100						0		heuristic_only	heuristic	agent_work/algebraic_simplify/summary.csv	exact_available_match=
48_32	moderate	48	algebraic_simplify_swaponly	heuristic	algebraic_simplify	static_summary	static_heuristic	1	000001000000000000000001000000000001010000000000						0		heuristic_only	heuristic	agent_work/algebraic_simplify/summary.csv	exact_available_match=
48_36	hard	48	algebraic_simplify_swaponly	heuristic	algebraic_simplify	static_summary	static_heuristic	1	000000011000000000000000000000001000000000110100						0		heuristic_only	heuristic	agent_work/algebraic_simplify/summary.csv	exact_available_match=
48_37	hard	48	algebraic_simplify_swaponly	heuristic	algebraic_simplify	static_summary	static_heuristic	1	000000000000100000000000000000000001010010000001						0		heuristic_only	heuristic	agent_work/algebraic_simplify/summary.csv	exact_available_match=
48_42	very_hard	48	algebraic_simplify_swaponly	heuristic	algebraic_simplify	static_summary	static_heuristic	1	110000000000001000000000000000000000000000000000						0		heuristic_only	heuristic	agent_work/algebraic_simplify/summary.csv	exact_available_match=
48_8	very easy	48	algebraic_simplify_swaponly	heuristic	algebraic_simplify	static_summary	static_heuristic	1	000010100101110000001000001100100000000010010000						0		heuristic_only	heuristic	agent_work/algebraic_simplify/summary.csv	exact_available_match=
56_22	easy	56	algebraic_simplify_swaponly	heuristic	algebraic_simplify	static_summary	static_heuristic	1	00000000100100010011000000000100011100010011100100100001						0		heuristic_only	heuristic	agent_work/algebraic_simplify/summary.csv	exact_available_match=
56_23	easy	56	algebraic_simplify_swaponly	heuristic	algebraic_simplify	static_summary	static_heuristic	1	00000000000000001000000001010000000000001000000000000000						0		heuristic_only	heuristic	agent_work/algebraic_simplify/summary.csv	exact_available_match=
56_24	easy	56	algebraic_simplify_swaponly	heuristic	algebraic_simplify	static_summary	static_heuristic	1	00000000000000000000000100010010100000000001000000000000						0		heuristic_only	heuristic	agent_work/algebraic_simplify/summary.csv	exact_available_match=
56_33	moderate	56	algebraic_simplify_swaponly	heuristic	algebraic_simplify	static_summary	static_heuristic	1	00100000000000000000001001000010010000001101101101011000						0		heuristic_only	heuristic	agent_work/algebraic_simplify/summary.csv	exact_available_match=
56_38	hard	56	algebraic_simplify_swaponly	heuristic	algebraic_simplify	static_summary	static_heuristic	1	00000100000100010010000000000000001000000000000000000000						0		heuristic_only	heuristic	agent_work/algebraic_simplify/summary.csv	exact_available_match=
56_39	hard	56	algebraic_simplify_swaponly	heuristic	algebraic_simplify	static_summary	static_heuristic	1	00000100001000000000100000100000000001000000000000000100						0		heuristic_only	heuristic	agent_work/algebraic_simplify/summary.csv	exact_available_match=
56_43	very_hard	56	algebraic_simplify_swaponly	heuristic	algebraic_simplify	static_summary	static_heuristic	1	00000000000100000000100000000000000000000000000000000000						0		heuristic_only	heuristic	agent_work/algebraic_simplify/summary.csv	exact_available_match=
56_9	very easy	56	algebraic_simplify_swaponly	heuristic	algebraic_simplify	static_summary	static_heuristic	1	11010110000100101010100010010010011100000101011001010110						0		heuristic_only	heuristic	agent_work/algebraic_simplify/summary.csv	exact_available_match=
64_10	very easy	64	algebraic_simplify_swaponly	heuristic	algebraic_simplify	static_summary	static_heuristic	1	0010010010110000000000101000000100000000000000110100010110111000						0		heuristic_only	heuristic	agent_work/algebraic_simplify/summary.csv	exact_available_match=
64_25	easy	64	algebraic_simplify_swaponly	heuristic	algebraic_simplify	static_summary	static_heuristic	1	0000000000100000000000000000000000000000000001000000000000001000						0		heuristic_only	heuristic	agent_work/algebraic_simplify/summary.csv	exact_available_match=
64_26	easy	64	algebraic_simplify_swaponly	heuristic	algebraic_simplify	static_summary	static_heuristic	1	0000000000001000000001000001000000000000000000000101010000000100						0		heuristic_only	heuristic	agent_work/algebraic_simplify/summary.csv	exact_available_match=
64_34	moderate	64	algebraic_simplify_swaponly	heuristic	algebraic_simplify	static_summary	static_heuristic	1	0000000010000001000000000000000000010000000001000100000000001000						0		heuristic_only	heuristic	agent_work/algebraic_simplify/summary.csv	exact_available_match=
64_40	hard	64	algebraic_simplify_swaponly	heuristic	algebraic_simplify	static_summary	static_heuristic	1	0000000110000000000000000000010000000000000000000100000100000001						0		heuristic_only	heuristic	agent_work/algebraic_simplify/summary.csv	exact_available_match=
64_41	hard	64	algebraic_simplify_swaponly	heuristic	algebraic_simplify	static_summary	static_heuristic	1	0010000000100000000000000000000000000000000010000000000000000000						0		heuristic_only	heuristic	agent_work/algebraic_simplify/summary.csv	exact_available_match=
64_44	very_hard	64	algebraic_simplify_swaponly	heuristic	algebraic_simplify	static_summary	static_heuristic	1	0000000000000010000000000000000000000000000000000000000000000000						0		heuristic_only	heuristic	agent_work/algebraic_simplify/summary.csv	exact_available_match=
72_45	very_hard	72	algebraic_simplify_swaponly	heuristic	algebraic_simplify	static_summary	static_heuristic	1	000000101001000000000000000010000000000000100000000000000000000000000000						0		heuristic_only	heuristic	agent_work/algebraic_simplify/summary.csv	exact_available_match=
80_46	very_hard	80	algebraic_simplify_swaponly	heuristic	algebraic_simplify	static_summary	static_heuristic	1	00000000000000000000000010000000000000000000000000000000000001000000000000000000						0		heuristic_only	heuristic	agent_work/algebraic_simplify/summary.csv	exact_available_match=
88_47	very_hard	88	algebraic_simplify_swaponly	heuristic	algebraic_simplify	static_summary	static_heuristic	1	0000000000000000000010000000000100000000000000000000000000000010000000000000000000000000						0		heuristic_only	heuristic	agent_work/algebraic_simplify/summary.csv	exact_available_match=
8_1	very easy	8	algebraic_simplify_swaponly	heuristic	algebraic_simplify	static_summary	static_heuristic	1	00100010						0		heuristic_only	heuristic	agent_work/algebraic_simplify/summary.csv	exact_available_match=False
8_11	easy	8	algebraic_simplify_swaponly	heuristic	algebraic_simplify	static_summary	static_heuristic	1	01000001						0		heuristic_only	heuristic	agent_work/algebraic_simplify/summary.csv	exact_available_match=False
8_27	moderate	8	algebraic_simplify_swaponly	heuristic	algebraic_simplify	static_summary	static_heuristic	1	00001010						0		heuristic_only	heuristic	agent_work/algebraic_simplify/summary.csv	exact_available_match=False
96_48	very_hard	96	algebraic_simplify_swaponly	heuristic	algebraic_simplify	static_summary	static_heuristic	1	000000000000000000000010000000000100000000000000000000100000000000000000000000000000100000000000						0		heuristic_only	heuristic	agent_work/algebraic_simplify/summary.csv	exact_available_match=
