challenge	difficulty	qubits	method	method_family	source_sessions	run_id	rank_type	rank	bitstring_qiskit	score_type	score	count	support	fraction	selected	review	validation	status	source_path	notes
24_3	very easy	24	collector_snapshot	collector	tree_tensor_sim_session	collector_selected:24_3	collector_selected	1	011110010000101010001000	sample_fraction	0.7239837426523221			0.7239837426523221	1		exact	exact	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	exact_statevector
24_3	very easy	24	collector_snapshot	collector	quantum_peak_session	collector_selected:24_3	collector_selected	1	011110010000101010001000	sample_fraction	0.7239837426523221			0.7239837426523221	1		exact	exact	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	exact_statevector
28_4	very easy	28	collector_snapshot	collector	tree_tensor_sim_session	collector_selected:28_4	collector_selected	1	1111111000101010110110011111	sample_fraction	0.3511118993870582			0.3511118993870582	1		exact	exact	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	exact_statevector
28_4	very easy	28	collector_snapshot	collector	quantum_peak_session	collector_selected:28_4	collector_selected	1	1111111000101010110110011111	sample_fraction	0.3511118993870582			0.3511118993870582	1		exact	exact	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	exact_statevector
32_14	easy	32	collector_snapshot	collector	tree_tensor_sim_session	collector_selected:32_14	collector_selected	1	00000101001101000001011111101100	sample_fraction	0.4716796875			0.4716796875	1		unknown	unknown	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	quimb_gpu_all
32_14	easy	32	collector_snapshot	collector	quantum_peak_session	collector_selected:32_14	collector_selected	1	00000101001101000001011111101100	sample_fraction	0.4716796875			0.4716796875	1		unknown	unknown	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	quimb_gpu_all
32_30	moderate	32	collector_snapshot	collector	tree_tensor_sim_session	collector_selected:32_30	collector_selected	1	10011000010011110111101111010111	sample_fraction	0.1357421875			0.1357421875	1		unknown	unknown	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	quimb_cpu_all
32_30	moderate	32	collector_snapshot	collector	quantum_peak_session	collector_selected:32_30	collector_selected	1	10011000010011110111101111010111	sample_fraction	0.1357421875			0.1357421875	1		unknown	unknown	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	quimb_cpu_all
32_5	very easy	32	collector_snapshot	collector	tree_tensor_sim_session	collector_selected:32_5	collector_selected	1	00111000101010100001000000010000	sample_fraction	0.5322265625			0.5322265625	1		unknown	unknown	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	quimb_cpu_all
32_5	very easy	32	collector_snapshot	collector	quantum_peak_session	collector_selected:32_5	collector_selected	1	00111000101010100001000000010000	sample_fraction	0.5322265625			0.5322265625	1		unknown	unknown	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	quimb_cpu_all
36_15	easy	36	collector_snapshot	collector	tree_tensor_sim_session	collector_selected:36_15	collector_selected	1	110110011011111111011001011110101111	sample_fraction	0.03125			0.03125	1		unknown	unknown	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	quimb_gpu_all
36_15	easy	36	collector_snapshot	collector	quantum_peak_session	collector_selected:36_15	collector_selected	1	110110011011111111011001011110101111	sample_fraction	0.03125			0.03125	1		unknown	unknown	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	quimb_gpu_all
36_6	very easy	36	collector_snapshot	collector	tree_tensor_sim_session	collector_selected:36_6	collector_selected	1	100110100111101001001101110011001000	sample_fraction	0.6884765625			0.6884765625	1		unknown	unknown	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	quimb_cpu_all
36_6	very easy	36	collector_snapshot	collector	quantum_peak_session	collector_selected:36_6	collector_selected	1	100110100111101001001101110011001000	sample_fraction	0.6884765625			0.6884765625	1		unknown	unknown	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	quimb_cpu_all
40_16	easy	40	collector_snapshot	collector	tree_tensor_sim_session	collector_selected:40_16	collector_selected	1	0101110101001110011000111011100110010110	sample_fraction	0.4423828125			0.4423828125	1		unknown	unknown	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	quimb_gpu_all
40_16	easy	40	collector_snapshot	collector	quantum_peak_session	collector_selected:40_16	collector_selected	1	0101110101001110011000111011100110010110	sample_fraction	0.4423828125			0.4423828125	1		unknown	unknown	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	quimb_gpu_all
40_17	easy	40	collector_snapshot	collector	tree_tensor_sim_session	collector_selected:40_17	collector_selected	1	0010010101010111001001000010001000001001	sample_fraction	0.5458984375			0.5458984375	1		unknown	unknown	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	quimb_gpu_all
40_17	easy	40	collector_snapshot	collector	quantum_peak_session	collector_selected:40_17	collector_selected	1	0010010101010111001001000010001000001001	sample_fraction	0.5458984375			0.5458984375	1		unknown	unknown	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	quimb_gpu_all
40_18	easy	40	collector_snapshot	collector	tree_tensor_sim_session	collector_selected:40_18	collector_selected	1	0100000110010010001101111000111111001110	sample_fraction	0.439453125			0.439453125	1		unknown	unknown	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	quimb_gpu_all
40_18	easy	40	collector_snapshot	collector	quantum_peak_session	collector_selected:40_18	collector_selected	1	0100000110010010001101111000111111001110	sample_fraction	0.439453125			0.439453125	1		unknown	unknown	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	quimb_gpu_all
40_35	hard	40	collector_snapshot	collector	tree_tensor_sim_session	collector_selected:40_35	collector_selected	1	0101100110101111111000010101001110001001	sample_fraction	0.001953125			0.001953125	1		unknown	unknown	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	quimb_gpu_all
40_35	hard	40	collector_snapshot	collector	quantum_peak_session	collector_selected:40_35	collector_selected	1	0101100110101111111000010101001110001001	sample_fraction	0.001953125			0.001953125	1		unknown	unknown	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	quimb_gpu_all
40_7	very easy	40	collector_snapshot	collector	tree_tensor_sim_session	collector_selected:40_7	collector_selected	1	0110111011010001010011111110010011000111	sample_fraction	0.87890625			0.87890625	1		unknown	unknown	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	quimb_cpu_all
40_7	very easy	40	collector_snapshot	collector	quantum_peak_session	collector_selected:40_7	collector_selected	1	0110111011010001010011111110010011000111	sample_fraction	0.87890625			0.87890625	1		unknown	unknown	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	quimb_cpu_all
48_19	easy	48	collector_snapshot	collector	tree_tensor_sim_session	collector_selected:48_19	collector_selected	1	011001010111101100111110000001011101001110010000	sample_fraction	0.673828125			0.673828125	1		unknown	unknown	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	quimb_gpu_all
48_19	easy	48	collector_snapshot	collector	quantum_peak_session	collector_selected:48_19	collector_selected	1	011001010111101100111110000001011101001110010000	sample_fraction	0.673828125			0.673828125	1		unknown	unknown	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	quimb_gpu_all
48_20	easy	48	collector_snapshot	collector	tree_tensor_sim_session	collector_selected:48_20	collector_selected	1	101010100101001010000110101000001011110010000000	sample_fraction	0.6123046875			0.6123046875	1		unknown	unknown	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	quimb_gpu_all
48_20	easy	48	collector_snapshot	collector	quantum_peak_session	collector_selected:48_20	collector_selected	1	101010100101001010000110101000001011110010000000	sample_fraction	0.6123046875			0.6123046875	1		unknown	unknown	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	quimb_gpu_all
48_21	easy	48	collector_snapshot	collector	tree_tensor_sim_session	collector_selected:48_21	collector_selected	1	111010101110101011110101000001101000100000001001	sample_fraction	0.44140625			0.44140625	1		unknown	unknown	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	quimb_gpu_all
48_21	easy	48	collector_snapshot	collector	quantum_peak_session	collector_selected:48_21	collector_selected	1	111010101110101011110101000001101000100000001001	sample_fraction	0.44140625			0.44140625	1		unknown	unknown	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	quimb_gpu_all
48_31	moderate	48	collector_snapshot	collector	tree_tensor_sim_session	collector_selected:48_31	collector_selected	1	101100111000101011111111101010111011011000110110	sample_fraction	0.4208984375			0.4208984375	1		unknown	unknown	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	quimb_cpu_all
48_31	moderate	48	collector_snapshot	collector	quantum_peak_session	collector_selected:48_31	collector_selected	1	101100111000101011111111101010111011011000110110	sample_fraction	0.4208984375			0.4208984375	1		unknown	unknown	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	quimb_cpu_all
48_32	moderate	48	collector_snapshot	collector	tree_tensor_sim_session	collector_selected:48_32	collector_selected	1	011101010111011110001110010101010101101110001110	sample_fraction	0.265625			0.265625	1		unknown	unknown	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	quimb_cpu_all
48_32	moderate	48	collector_snapshot	collector	quantum_peak_session	collector_selected:48_32	collector_selected	1	011101010111011110001110010101010101101110001110	sample_fraction	0.265625			0.265625	1		unknown	unknown	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	quimb_cpu_all
48_36	hard	48	collector_snapshot	collector	tree_tensor_sim_session	collector_selected:48_36	collector_selected	1	001111011011001100110011001000101001101010111000	sample_fraction	0.0078125			0.0078125	1		unknown	unknown	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	quimb_gpu_all
48_36	hard	48	collector_snapshot	collector	quantum_peak_session	collector_selected:48_36	collector_selected	1	001111011011001100110011001000101001101010111000	sample_fraction	0.0078125			0.0078125	1		unknown	unknown	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	quimb_gpu_all
48_37	hard	48	collector_snapshot	collector	tree_tensor_sim_session	collector_selected:48_37	collector_selected	1	100101001010001101010100100101001001000101010001	sample_fraction	0.0009765625			0.0009765625	1		unknown	unknown	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	quimb_gpu_all
48_37	hard	48	collector_snapshot	collector	quantum_peak_session	collector_selected:48_37	collector_selected	1	100101001010001101010100100101001001000101010001	sample_fraction	0.0009765625			0.0009765625	1		unknown	unknown	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	quimb_gpu_all
48_8	very easy	48	collector_snapshot	collector	tree_tensor_sim_session	collector_selected:48_8	collector_selected	1	000100100110111001001111111100101011001110010100	sample_fraction	0.697265625			0.697265625	1		unknown	unknown	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	quimb_cpu_all
48_8	very easy	48	collector_snapshot	collector	quantum_peak_session	collector_selected:48_8	collector_selected	1	000100100110111001001111111100101011001110010100	sample_fraction	0.697265625			0.697265625	1		unknown	unknown	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	quimb_cpu_all
56_22	easy	56	collector_snapshot	collector	tree_tensor_sim_session	collector_selected:56_22	collector_selected	1	11100100100110010011110010110110011000000100010111111011	sample_fraction	0.58984375			0.58984375	1		unknown	unknown	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	quimb_gpu_all
56_22	easy	56	collector_snapshot	collector	quantum_peak_session	collector_selected:56_22	collector_selected	1	11100100100110010011110010110110011000000100010111111011	sample_fraction	0.58984375			0.58984375	1		unknown	unknown	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	quimb_gpu_all
56_23	easy	56	collector_snapshot	collector	tree_tensor_sim_session	collector_selected:56_23	collector_selected	1	01001101001111111100000101001110111011100011111100001101	sample_fraction	0.4970703125			0.4970703125	1		unknown	unknown	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	quimb_gpu_all
56_23	easy	56	collector_snapshot	collector	quantum_peak_session	collector_selected:56_23	collector_selected	1	01001101001111111100000101001110111011100011111100001101	sample_fraction	0.4970703125			0.4970703125	1		unknown	unknown	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	quimb_gpu_all
56_24	easy	56	collector_snapshot	collector	tree_tensor_sim_session	collector_selected:56_24	collector_selected	1	10011001001111101111111011101011101101010011001011110001	sample_fraction	0.517578125			0.517578125	1		unknown	unknown	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	quimb_gpu_all
56_24	easy	56	collector_snapshot	collector	quantum_peak_session	collector_selected:56_24	collector_selected	1	10011001001111101111111011101011101101010011001011110001	sample_fraction	0.517578125			0.517578125	1		unknown	unknown	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	quimb_gpu_all
56_33	moderate	56	collector_snapshot	collector	tree_tensor_sim_session	collector_selected:56_33	collector_selected	1	11001001100101001111010100100010010101111111011101010000	sample_fraction	0.041015625			0.041015625	1		unknown	unknown	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	quimb_cpu_all
56_33	moderate	56	collector_snapshot	collector	quantum_peak_session	collector_selected:56_33	collector_selected	1	11001001100101001111010100100010010101111111011101010000	sample_fraction	0.041015625			0.041015625	1		unknown	unknown	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	quimb_cpu_all
56_38	hard	56	collector_snapshot	collector	tree_tensor_sim_session	collector_selected:56_38	collector_selected	1	10011001011110000000010011010101100001001001110110110001	sample_fraction	0.001953125			0.001953125	1		unknown	unknown	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	quimb_rcm_cpu
56_38	hard	56	collector_snapshot	collector	quantum_peak_session	collector_selected:56_38	collector_selected	1	10011001011110000000010011010101100001001001110110110001	sample_fraction	0.001953125			0.001953125	1		unknown	unknown	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	quimb_rcm_cpu
56_39	hard	56	collector_snapshot	collector	tree_tensor_sim_session	collector_selected:56_39	collector_selected	1	10010111001101010101111111010110110110110000101001010000	sample_fraction	0.001953125			0.001953125	1		unknown	unknown	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	quimb_gpu_all
56_39	hard	56	collector_snapshot	collector	quantum_peak_session	collector_selected:56_39	collector_selected	1	10010111001101010101111111010110110110110000101001010000	sample_fraction	0.001953125			0.001953125	1		unknown	unknown	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	quimb_gpu_all
56_9	very easy	56	collector_snapshot	collector	tree_tensor_sim_session	collector_selected:56_9	collector_selected	1	10010110101100101110100110010110011101100110001101010100	sample_fraction	0.78125			0.78125	1		unknown	unknown	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	quimb_cpu_all
56_9	very easy	56	collector_snapshot	collector	quantum_peak_session	collector_selected:56_9	collector_selected	1	10010110101100101110100110010110011101100110001101010100	sample_fraction	0.78125			0.78125	1		unknown	unknown	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	quimb_cpu_all
64_10	very easy	64	collector_snapshot	collector	tree_tensor_sim_session	collector_selected:64_10	collector_selected	1	0011010010110001110010111001100100101100010111110110010100101011	sample_fraction	0.787109375			0.787109375	1		unknown	unknown	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	quimb_cpu_all
64_10	very easy	64	collector_snapshot	collector	quantum_peak_session	collector_selected:64_10	collector_selected	1	0011010010110001110010111001100100101100010111110110010100101011	sample_fraction	0.787109375			0.787109375	1		unknown	unknown	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	quimb_cpu_all
64_25	easy	64	collector_snapshot	collector	tree_tensor_sim_session	collector_selected:64_25	collector_selected	1	0011101111110000110110111101011000010000010100110111000001111011	sample_fraction	0.396484375			0.396484375	1		unknown	unknown	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	quimb_gpu_all
64_25	easy	64	collector_snapshot	collector	quantum_peak_session	collector_selected:64_25	collector_selected	1	0011101111110000110110111101011000010000010100110111000001111011	sample_fraction	0.396484375			0.396484375	1		unknown	unknown	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	quimb_gpu_all
64_26	easy	64	collector_snapshot	collector	tree_tensor_sim_session	collector_selected:64_26	collector_selected	1	0110101010100011010111011000011100010110110110011100011001100110	sample_fraction	0.26171875			0.26171875	1		unknown	unknown	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	quimb_gpu_all
64_26	easy	64	collector_snapshot	collector	quantum_peak_session	collector_selected:64_26	collector_selected	1	0110101010100011010111011000011100010110110110011100011001100110	sample_fraction	0.26171875			0.26171875	1		unknown	unknown	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	quimb_gpu_all
64_34	moderate	64	collector_snapshot	collector	tree_tensor_sim_session	collector_selected:64_34	collector_selected	1	0011010100010011001110101110100101001011001011011001111011100110	sample_fraction	0.1630859375			0.1630859375	1		unknown	unknown	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	quimb_cpu_all
64_34	moderate	64	collector_snapshot	collector	quantum_peak_session	collector_selected:64_34	collector_selected	1	0011010100010011001110101110100101001011001011011001111011100110	sample_fraction	0.1630859375			0.1630859375	1		unknown	unknown	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	quimb_cpu_all
64_40	hard	64	collector_snapshot	collector	tree_tensor_sim_session	collector_selected:64_40	collector_selected	1	1011010011100010110100000000110000111001111010100100110100001100	sample_fraction	0.001			0.001	1		unknown	unknown	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	peaked_mpo_unswap_gpu
64_41	hard	64	collector_snapshot	collector	tree_tensor_sim_session	collector_selected:64_41	collector_selected	1	0001000111010011100110010011110111000000100011010001101010110010	sample_fraction	0.167			0.167	1	rejected	unstable_top1_vs_aggregate	unstable_top1_vs_aggregate	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	aer_mps_pilot
64_41	hard	64	collector_snapshot	collector	quantum_peak_session	collector_selected:64_41	collector_selected	1	0001000111010011100110010011110111000000100011010001101010110010	sample_fraction	0.167			0.167	1	rejected	unstable_top1_vs_aggregate	unstable_top1_vs_aggregate	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	aer_mps_pilot
8_1	very easy	8	collector_snapshot	collector	tree_tensor_sim_session	collector_selected:8_1	collector_selected	1	10101101	sample_fraction	0.9126378477396644			0.9126378477396644	1		exact	exact	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	exact_statevector
8_1	very easy	8	collector_snapshot	collector	quantum_peak_session	collector_selected:8_1	collector_selected	1	10101101	sample_fraction	0.9126378477396644			0.9126378477396644	1		exact	exact	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	exact_statevector
8_11	easy	8	collector_snapshot	collector	tree_tensor_sim_session	collector_selected:8_11	collector_selected	1	01001110	sample_fraction	0.5454480750007801			0.5454480750007801	1		exact	exact	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	exact_statevector
8_11	easy	8	collector_snapshot	collector	quantum_peak_session	collector_selected:8_11	collector_selected	1	01001110	sample_fraction	0.5454480750007801			0.5454480750007801	1		exact	exact	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	exact_statevector
8_27	moderate	8	collector_snapshot	collector	tree_tensor_sim_session	collector_selected:8_27	collector_selected	1	11001001	sample_fraction	0.2879073385472982			0.2879073385472982	1		exact	exact	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	exact_statevector
8_27	moderate	8	collector_snapshot	collector	quantum_peak_session	collector_selected:8_27	collector_selected	1	11001001	sample_fraction	0.2879073385472982			0.2879073385472982	1		exact	exact	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	exact_statevector
