challenge	difficulty	qubits	method	method_family	source_sessions	run_id	rank_type	rank	bitstring_qiskit	score_type	score	count	support	fraction	selected	review	validation	status	source_path	notes
16_28	moderate	16	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-16_28.quimb_tree_graph_mps	sample_top	7	1101011111011100	sample_fraction	0.01171875	6		0.01171875	0		"{""candidate_results"":{""final_qiskit_order"":true,""marginal_qiskit_order"":true,""sample_top_qiskit_order"":true},""known_answer_qiskit_order"":""1101001111011100"",""status"":""correct""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-16_28.quimb_tree_graph_mps.json	-
16_28	moderate	16	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-16_28.quimb_tree_graph_mps	sample_top	8	0101100111011000	sample_fraction	0.01171875	6		0.01171875	0		"{""candidate_results"":{""final_qiskit_order"":true,""marginal_qiskit_order"":true,""sample_top_qiskit_order"":true},""known_answer_qiskit_order"":""1101001111011100"",""status"":""correct""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-16_28.quimb_tree_graph_mps.json	-
16_28	moderate	16	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-16_28.quimb_tree_graph_mps	sample_top	9	1101001101011100	sample_fraction	0.009765625	5		0.009765625	0		"{""candidate_results"":{""final_qiskit_order"":true,""marginal_qiskit_order"":true,""sample_top_qiskit_order"":true},""known_answer_qiskit_order"":""1101001111011100"",""status"":""correct""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-16_28.quimb_tree_graph_mps.json	-
16_28	moderate	16	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-16_28.quimb_tree_graph_mps	sample_top	10	1101011111111100	sample_fraction	0.009765625	5		0.009765625	0		"{""candidate_results"":{""final_qiskit_order"":true,""marginal_qiskit_order"":true,""sample_top_qiskit_order"":true},""known_answer_qiskit_order"":""1101001111011100"",""status"":""correct""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-16_28.quimb_tree_graph_mps.json	-
16_28	moderate	16	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-16_28.quimb_tree_graph_mps	sample_top	11	1001011111111100	sample_fraction	0.0078125	4		0.0078125	0		"{""candidate_results"":{""final_qiskit_order"":true,""marginal_qiskit_order"":true,""sample_top_qiskit_order"":true},""known_answer_qiskit_order"":""1101001111011100"",""status"":""correct""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-16_28.quimb_tree_graph_mps.json	-
16_28	moderate	16	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-16_28.quimb_tree_graph_mps	sample_top	12	0101000110011100	sample_fraction	0.0078125	4		0.0078125	0		"{""candidate_results"":{""final_qiskit_order"":true,""marginal_qiskit_order"":true,""sample_top_qiskit_order"":true},""known_answer_qiskit_order"":""1101001111011100"",""status"":""correct""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-16_28.quimb_tree_graph_mps.json	-
40_16	easy	40	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-40_16.quimb_tree_graph_mps	final_candidate	1	0101110101001110011000111011100110010110	margin	0.2881853039521163				1		"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-40_16.quimb_tree_graph_mps.json	-
40_16	easy	40	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-40_16.quimb_tree_graph_mps	marginal_candidate	1	0101110101001110011000111011100110010110	margin	0.2881853039521163				1		"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-40_16.quimb_tree_graph_mps.json	-
40_16	easy	40	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-40_16.quimb_tree_graph_mps	sample_top	1	0101110101001110011000111011100110010110	sample_fraction	0.50390625	258		0.50390625	1		"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-40_16.quimb_tree_graph_mps.json	-
40_16	easy	40	quimb_fast_cpu	quimb	quantum_peak_session,tree_tensor_sim_session	collector_evidence:40_16:3	collector_evidence	3	0101110101001110011000111011100110010110	sample_fraction	0.50390625			0.50390625	1		unknown	unknown	outputs/tree_tensor_sim/fast_cpu/json/challenge-40_16.quimb_tree_graph_mps.json	collector priority 50
40_16	easy	40	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-40_16.quimb_tree_graph_mps	sample_top	2	0101110101001110011000111011100110000110	sample_fraction	0.1171875	60		0.1171875	0		"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-40_16.quimb_tree_graph_mps.json	-
40_16	easy	40	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-40_16.quimb_tree_graph_mps	sample_top	3	0101110101001110011000111011100010010110	sample_fraction	0.025390625	13		0.025390625	0		"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-40_16.quimb_tree_graph_mps.json	-
40_16	easy	40	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-40_16.quimb_tree_graph_mps	sample_top	4	1101110101001110011000111011100110011110	sample_fraction	0.025390625	13		0.025390625	0		"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-40_16.quimb_tree_graph_mps.json	-
40_16	easy	40	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-40_16.quimb_tree_graph_mps	sample_top	5	0101110101001110011000111111100110010110	sample_fraction	0.021484375	11		0.021484375	0		"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-40_16.quimb_tree_graph_mps.json	-
40_16	easy	40	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-40_16.quimb_tree_graph_mps	sample_top	6	0101110101001110011000111011100110010100	sample_fraction	0.017578125	9		0.017578125	0		"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-40_16.quimb_tree_graph_mps.json	-
40_16	easy	40	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-40_16.quimb_tree_graph_mps	sample_top	7	0101110101001110011000011011100110010110	sample_fraction	0.015625	8		0.015625	0		"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-40_16.quimb_tree_graph_mps.json	-
40_16	easy	40	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-40_16.quimb_tree_graph_mps	sample_top	8	0101110101001110011000111011100010000110	sample_fraction	0.013671875	7		0.013671875	0		"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-40_16.quimb_tree_graph_mps.json	-
40_16	easy	40	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-40_16.quimb_tree_graph_mps	sample_top	9	0101110101001110011000111011101110010010	sample_fraction	0.01171875	6		0.01171875	0		"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-40_16.quimb_tree_graph_mps.json	-
40_16	easy	40	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-40_16.quimb_tree_graph_mps	sample_top	10	0101110111001110011000111011100110010110	sample_fraction	0.009765625	5		0.009765625	0		"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-40_16.quimb_tree_graph_mps.json	-
40_16	easy	40	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-40_16.quimb_tree_graph_mps	sample_top	11	0100110101001110011000111011100110000110	sample_fraction	0.009765625	5		0.009765625	0		"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-40_16.quimb_tree_graph_mps.json	-
40_16	easy	40	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-40_16.quimb_tree_graph_mps	sample_top	12	0100110101001110011000011011100110010110	sample_fraction	0.009765625	5		0.009765625	0		"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-40_16.quimb_tree_graph_mps.json	-
40_17	easy	40	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-40_17.quimb_tree_graph_mps	final_candidate	1	0010010101010111001001000010001000001001	margin	0.3818784513780553				1		"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-40_17.quimb_tree_graph_mps.json	-
40_17	easy	40	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-40_17.quimb_tree_graph_mps	marginal_candidate	1	0010010101010111001001000010001000001001	margin	0.3818784513780553				1		"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-40_17.quimb_tree_graph_mps.json	-
40_17	easy	40	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-40_17.quimb_tree_graph_mps	sample_top	1	0010010101010111001001000010001000001001	sample_fraction	0.5546875	284		0.5546875	1		"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-40_17.quimb_tree_graph_mps.json	-
40_17	easy	40	quimb_fast_cpu	quimb	quantum_peak_session,tree_tensor_sim_session	collector_evidence:40_17:4	collector_evidence	4	0010010101010111001001000010001000001001	sample_fraction	0.5546875			0.5546875	1		unknown	unknown	outputs/tree_tensor_sim/fast_cpu/json/challenge-40_17.quimb_tree_graph_mps.json	collector priority 50
40_17	easy	40	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-40_17.quimb_tree_graph_mps	sample_top	2	0010110101010111000001000010001000001001	sample_fraction	0.0625	32		0.0625	0		"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-40_17.quimb_tree_graph_mps.json	-
40_17	easy	40	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-40_17.quimb_tree_graph_mps	sample_top	3	1010010101010111001001000010001000001001	sample_fraction	0.044921875	23		0.044921875	0		"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-40_17.quimb_tree_graph_mps.json	-
40_17	easy	40	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-40_17.quimb_tree_graph_mps	sample_top	4	0010010101010111001001000010011000001001	sample_fraction	0.03125	16		0.03125	0		"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-40_17.quimb_tree_graph_mps.json	-
40_17	easy	40	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-40_17.quimb_tree_graph_mps	sample_top	5	0010010001010110001001000010001000001001	sample_fraction	0.021484375	11		0.021484375	0		"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-40_17.quimb_tree_graph_mps.json	-
40_17	easy	40	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-40_17.quimb_tree_graph_mps	sample_top	6	0011010101010111001001000010001000001001	sample_fraction	0.01953125	10		0.01953125	0		"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-40_17.quimb_tree_graph_mps.json	-
40_17	easy	40	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-40_17.quimb_tree_graph_mps	sample_top	7	0010010111010111001001000010001000001001	sample_fraction	0.017578125	9		0.017578125	0		"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-40_17.quimb_tree_graph_mps.json	-
40_17	easy	40	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-40_17.quimb_tree_graph_mps	sample_top	8	0010010101011111001001000000001000001001	sample_fraction	0.015625	8		0.015625	0		"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-40_17.quimb_tree_graph_mps.json	-
40_17	easy	40	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-40_17.quimb_tree_graph_mps	sample_top	9	0010010111010111001001001010001000001001	sample_fraction	0.013671875	7		0.013671875	0		"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-40_17.quimb_tree_graph_mps.json	-
40_17	easy	40	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-40_17.quimb_tree_graph_mps	sample_top	10	0010010101010110001001000010001000101001	sample_fraction	0.013671875	7		0.013671875	0		"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-40_17.quimb_tree_graph_mps.json	-
40_17	easy	40	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-40_17.quimb_tree_graph_mps	sample_top	11	0010010001010111001001000010001000001001	sample_fraction	0.013671875	7		0.013671875	0		"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-40_17.quimb_tree_graph_mps.json	-
40_17	easy	40	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-40_17.quimb_tree_graph_mps	sample_top	12	0010010101010110001001000010001000001001	sample_fraction	0.009765625	5		0.009765625	0		"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-40_17.quimb_tree_graph_mps.json	-
48_20	easy	48	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-48_20.quimb_tree_graph_mps	final_candidate	1	101010100101001010000110101000001011110010000000	margin	0.4126197121583626				1		"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-48_20.quimb_tree_graph_mps.json	-
48_20	easy	48	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-48_20.quimb_tree_graph_mps	marginal_candidate	1	101010100101001010000110101000001011110010000000	margin	0.4126197121583626				1		"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-48_20.quimb_tree_graph_mps.json	-
48_20	easy	48	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-48_20.quimb_tree_graph_mps	sample_top	1	101010100101001010000110101000001011110010000000	sample_fraction	0.654296875	335		0.654296875	1		"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-48_20.quimb_tree_graph_mps.json	-
48_20	easy	48	quimb_fast_cpu	quimb	quantum_peak_session,tree_tensor_sim_session	collector_evidence:48_20:3	collector_evidence	3	101010100101001010000110101000001011110010000000	sample_fraction	0.654296875			0.654296875	1		unknown	unknown	outputs/tree_tensor_sim/fast_cpu/json/challenge-48_20.quimb_tree_graph_mps.json	collector priority 50
48_20	easy	48	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-48_20.quimb_tree_graph_mps	sample_top	2	101010101101001010000110101001001011110010000000	sample_fraction	0.056640625	29		0.056640625	0		"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-48_20.quimb_tree_graph_mps.json	-
48_20	easy	48	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-48_20.quimb_tree_graph_mps	sample_top	3	101010100101001010000110101000001001110010000000	sample_fraction	0.05078125	26		0.05078125	0		"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-48_20.quimb_tree_graph_mps.json	-
48_20	easy	48	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-48_20.quimb_tree_graph_mps	sample_top	4	101010000101001010000110101000011011110010000000	sample_fraction	0.037109375	19		0.037109375	0		"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-48_20.quimb_tree_graph_mps.json	-
48_20	easy	48	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-48_20.quimb_tree_graph_mps	sample_top	5	101010100101001010000110101000001011110000010000	sample_fraction	0.0234375	12		0.0234375	0		"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-48_20.quimb_tree_graph_mps.json	-
48_20	easy	48	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-48_20.quimb_tree_graph_mps	sample_top	6	101010100011001010000110101000001011110010000000	sample_fraction	0.021484375	11		0.021484375	0		"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-48_20.quimb_tree_graph_mps.json	-
48_20	easy	48	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-48_20.quimb_tree_graph_mps	sample_top	7	101010100101001010000110100000001011110010000000	sample_fraction	0.015625	8		0.015625	0		"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-48_20.quimb_tree_graph_mps.json	-
48_20	easy	48	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-48_20.quimb_tree_graph_mps	sample_top	8	001010100011001010000110101000001011110010000000	sample_fraction	0.009765625	5		0.009765625	0		"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-48_20.quimb_tree_graph_mps.json	-
48_20	easy	48	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-48_20.quimb_tree_graph_mps	sample_top	9	101010100111001010000110101000001011110010000000	sample_fraction	0.009765625	5		0.009765625	0		"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-48_20.quimb_tree_graph_mps.json	-
48_20	easy	48	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-48_20.quimb_tree_graph_mps	sample_top	10	101010100101000010000110101000001011110010000000	sample_fraction	0.0078125	4		0.0078125	0		"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-48_20.quimb_tree_graph_mps.json	-
48_20	easy	48	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-48_20.quimb_tree_graph_mps	sample_top	11	101010101101001010000110101001001001110010000000	sample_fraction	0.005859375	3		0.005859375	0		"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-48_20.quimb_tree_graph_mps.json	-
48_20	easy	48	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-48_20.quimb_tree_graph_mps	sample_top	12	101010100101001110000110101010001011110010000000	sample_fraction	0.005859375	3		0.005859375	0		"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-48_20.quimb_tree_graph_mps.json	-
48_21	easy	48	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-48_21.quimb_tree_graph_mps	final_candidate	1	111010101110101011110101000001101000100000001001	margin	0.39026578943633505				1		"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-48_21.quimb_tree_graph_mps.json	-
48_21	easy	48	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-48_21.quimb_tree_graph_mps	marginal_candidate	1	111010101110101011110101000001101000100000001001	margin	0.39026578943633505				1		"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-48_21.quimb_tree_graph_mps.json	-
48_21	easy	48	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-48_21.quimb_tree_graph_mps	sample_top	1	111010101110101011110101000001101000100000001001	sample_fraction	0.458984375	235		0.458984375	1		"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-48_21.quimb_tree_graph_mps.json	-
48_21	easy	48	quimb_fast_cpu	quimb	quantum_peak_session,tree_tensor_sim_session	collector_evidence:48_21:3	collector_evidence	3	111010101110101011110101000001101000100000001001	sample_fraction	0.458984375			0.458984375	1		unknown	unknown	outputs/tree_tensor_sim/fast_cpu/json/challenge-48_21.quimb_tree_graph_mps.json	collector priority 50
48_21	easy	48	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-48_21.quimb_tree_graph_mps	sample_top	2	111010101110101011110100000001101000100000001001	sample_fraction	0.060546875	31		0.060546875	0		"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-48_21.quimb_tree_graph_mps.json	-
48_21	easy	48	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-48_21.quimb_tree_graph_mps	sample_top	3	111000101110101011110101000001111000100000001001	sample_fraction	0.025390625	13		0.025390625	0		"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-48_21.quimb_tree_graph_mps.json	-
